image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_156_8.jpg,107,1.0,826.9234857559204,2129.918575286865,1204.527488708496,2840.352779388428
VAIPE_P_156_8.jpg,97,1.0,534.8572783470154,2353.228225708008,929.2728610038756,2893.382858276367
VAIPE_P_156_8.jpg,70,1.0,1026.7042665481567,1987.485088348389,1346.823449134827,2306.0135536193848
VAIPE_P_156_9.jpg,97,1.0,1474.6248722076416,1119.3929901123047,2094.557258605957,1910.645679473877
VAIPE_P_156_9.jpg,107,1.0,669.655520439148,1469.5112171173096,1188.7290630340576,2016.4371528625488
VAIPE_P_156_9.jpg,107,1.0,620.4505891799927,2081.382110595703,1324.5032386779783,3244.873466491699
VAIPE_P_157_0.jpg,24,1.0,881.4018287658691,847.7151031494141,1627.4462070465088,1469.2436141967771
VAIPE_P_157_0.jpg,24,1.0,1765.9979496002195,1097.9596424102783,2367.83451461792,1809.8247470855715
VAIPE_P_157_0.jpg,89,1.0,1127.32284450531,1823.976219177246,1530.8142757415771,2446.435272216797
VAIPE_P_157_0.jpg,89,1.0,1000.6404690742492,1487.691993713379,1659.1353435516355,1890.3424644470213
VAIPE_P_157_0.jpg,28,1.0,1472.4265208244324,1932.2599925994875,1749.883014678955,2210.0011825561523
VAIPE_P_157_0.jpg,107,1.0,1035.7753386497498,1725.7068271636963,1326.6156134605408,1936.7766780853271
VAIPE_P_157_1.jpg,24,1.0,545.9077048301697,969.6338882446288,1040.9647564888,1808.2238159179688
VAIPE_P_157_1.jpg,89,1.0,1198.169546127319,1006.467321395874,1861.473072052002,1506.811243057251
VAIPE_P_157_1.jpg,89,1.0,1065.9132914543152,1744.4945468902588,1710.1409168243408,2245.0709838867188
VAIPE_P_157_1.jpg,24,1.0,1371.4383516311646,1611.6438159942627,2204.7877321243286,1983.2850322723389
VAIPE_P_157_1.jpg,28,1.0,1199.4902873039246,1461.2897872924805,1500.4404730796814,1748.2377433776855
VAIPE_P_157_1.jpg,28,1.0,826.1664590835571,2081.9798011779785,1148.8728704452517,2390.4626426696777
VAIPE_P_157_10.jpg,24,1.0,1281.4882621765137,908.554633140564,1942.214292526245,1717.6567497253418
VAIPE_P_157_10.jpg,107,1.0,704.5544950962067,1017.9533386230468,1507.3619499206543,1664.4118194580078
VAIPE_P_157_10.jpg,89,1.0,357.91959714889526,2213.325611114502,1212.9370636940002,2865.5298042297363
VAIPE_P_157_10.jpg,107,1.0,434.8375625610352,1315.7180042266846,932.8723425865172,1602.2148685455322
VAIPE_P_157_10.jpg,107,1.0,342.6510000228882,1762.7285556793213,858.9362511634827,2266.7421340942383
VAIPE_P_157_10.jpg,89,1.0,641.7180368900299,1511.7469367980957,1470.2344779968262,1918.876602172852
VAIPE_P_157_11.jpg,107,1.0,1174.052659034729,1877.793004989624,1852.326928138733,2177.8679237365723
VAIPE_P_157_11.jpg,89,1.0,626.5123000144958,1935.3777408599851,1182.270273685455,2303.6163024902344
VAIPE_P_157_11.jpg,89,1.0,590.4417815208435,2165.2664337158203,1160.955466747284,2560.236328125
VAIPE_P_157_11.jpg,107,1.0,1670.49524974823,2389.98823928833,2029.5075788497925,2745.96284866333
VAIPE_P_157_11.jpg,107,1.0,872.3274221420288,2230.9859619140625,1544.1018962860107,2664.6492919921875
VAIPE_P_157_11.jpg,107,1.0,585.3631689548492,2511.134376525879,955.7294111251832,2870.5547790527344
VAIPE_P_157_12.jpg,24,1.0,1715.5554599761963,1241.961015701294,2180.2908897399902,2169.138084411621
VAIPE_P_157_12.jpg,24,1.0,656.6080756187439,1230.2202529907229,1570.8732433319092,1823.4448585510252
VAIPE_P_157_12.jpg,107,1.0,1187.1964445114136,2230.5488090515137,1693.6698188781738,2696.3230476379395
VAIPE_P_157_12.jpg,107,1.0,1534.0712928771973,2474.9018783569336,1995.400463104248,3006.551376342773
VAIPE_P_157_12.jpg,107,1.0,1039.2649612426758,1732.3738288879397,1442.8560676574707,2337.716869354248
VAIPE_P_157_12.jpg,89,1.0,1343.2501029968262,1674.5381927490234,1797.846061706543,2303.2380294799805
VAIPE_P_157_13.jpg,24,1.0,1608.6908712387085,1195.9023113250732,2146.5738229751587,2083.366241455078
VAIPE_P_157_13.jpg,107,1.0,1015.8190340995787,1515.537717819214,1462.039393901825,1947.2974262237549
VAIPE_P_157_13.jpg,107,1.0,890.8291540145874,1869.8479499816892,1353.4977207183838,2240.581455230713
VAIPE_P_157_13.jpg,24,1.0,1293.9027786254885,2221.7319717407227,2092.805282592773,3019.167526245117
VAIPE_P_157_13.jpg,89,1.0,972.052348136902,2179.0599403381348,1697.7390174865725,2532.075656890869
VAIPE_P_157_13.jpg,89,1.0,1234.6102867126465,1752.6233310699463,1800.9278812408447,2390.113208770752
VAIPE_P_157_14.jpg,28,1.0,1006.5359044075012,1569.0054302215576,1465.488191127777,2145.8702087402344
VAIPE_P_157_14.jpg,89,1.0,899.714213848114,2110.681926727295,1480.1283659934998,2413.775218963623
VAIPE_P_157_14.jpg,24,1.0,1236.932375907898,1918.9924392700195,1895.5740594863887,2284.758407592773
VAIPE_P_157_14.jpg,89,1.0,1298.7938017845154,2401.915855407715,1632.868320465088,2999.300262451172
VAIPE_P_157_14.jpg,107,1.0,1772.0226202011108,2182.517749786377,2126.7083616256714,2523.912746429444
VAIPE_P_157_14.jpg,107,1.0,1546.1013479232788,2372.531204223633,1894.8631753921509,2726.153984069824
VAIPE_P_157_15.jpg,24,1.0,1255.5646047592163,2425.1892585754395,2034.2177267074585,2834.367702484131
VAIPE_P_157_15.jpg,89,1.0,1045.5421543121338,2104.4466705322266,1633.8369541168213,2544.719924926758
VAIPE_P_157_15.jpg,107,1.0,1465.7984819412231,1732.0283603668213,1846.9304094314573,2093.5851402282715
VAIPE_P_157_15.jpg,107,1.0,495.603417634964,2409.0943908691406,985.5272426605223,3145.6025161743164
VAIPE_P_157_15.jpg,89,1.0,1031.368902683258,1807.9915409088132,1609.0915546417236,2263.1917991638184
VAIPE_P_157_15.jpg,107,1.0,1604.2166633605957,2101.788185119629,1995.9574184417725,2472.325584411621
VAIPE_P_157_16.jpg,107,1.0,1182.8960824012756,1327.6822700500488,1628.1868314743042,1716.9667739868164
VAIPE_P_157_16.jpg,24,1.0,1495.6667890548706,1878.263683319092,2361.053177833557,2268.094928741455
VAIPE_P_157_16.jpg,24,1.0,958.9312734603882,1609.134693145752,1833.1995677948,2053.4845962524414
VAIPE_P_157_16.jpg,89,1.0,1058.9275574684143,1861.540002822876,1613.9453573226929,2547.345726013184
VAIPE_P_157_16.jpg,107,1.0,530.5999045372009,1630.3980102539062,996.854254245758,2095.110008239746
VAIPE_P_157_16.jpg,89,1.0,997.6478705406188,2479.935745239258,1777.4359016418457,2873.278633117676
VAIPE_P_157_17.jpg,89,1.0,1175.9669451713562,2102.2690773010254,1522.5706157684326,2680.947956085205
VAIPE_P_157_17.jpg,89,1.0,1465.5441570281982,2182.694149017334,2041.0261001586916,2571.6919441223145
VAIPE_P_157_17.jpg,107,1.0,1513.0282945632937,2446.481174468994,2215.7696657180786,2896.462154388428
VAIPE_P_157_17.jpg,107,1.0,834.2583532333374,2174.574737548828,1201.7939014434814,2859.866523742676
VAIPE_P_157_17.jpg,107,1.0,568.6985785961151,2441.5307006835938,938.1460247039796,2808.9741439819336
VAIPE_P_157_17.jpg,107,1.0,1344.56210231781,2637.29443359375,1712.553849220276,3012.816192626953
VAIPE_P_157_18.jpg,24,1.0,1613.4561738967896,816.6194515228271,2207.780150413513,1510.7136554718018
VAIPE_P_157_18.jpg,24,1.0,1698.5160512924194,1443.6626014709473,2371.526822090149,2165.310894012451
VAIPE_P_157_18.jpg,107,1.0,1037.258930683136,1195.104549407959,1490.743682384491,1622.4023666381836
VAIPE_P_157_18.jpg,107,1.0,514.165846824646,1712.543815612793,988.611044883728,2145.254253387451
VAIPE_P_157_18.jpg,89,1.0,594.5746514797211,1955.9807624816892,1400.4258041381836,2422.772060394287
VAIPE_P_157_18.jpg,89,1.0,974.2225813865662,1625.0631351470947,1739.7013664245603,1952.6466007232664
VAIPE_P_157_19.jpg,24,1.0,1866.4964847564695,811.3685703277588,2572.56805229187,1550.885816574097
VAIPE_P_157_19.jpg,107,1.0,1254.7308840751648,1106.5410804748535,1732.7509603500366,1572.2141418457031
VAIPE_P_157_19.jpg,89,1.0,653.889673948288,2173.6516456604004,1119.9171409606934,3030.8014640808105
VAIPE_P_157_19.jpg,107,1.0,577.7942090034485,1712.911033630371,1076.2362513542175,2211.424152374268
VAIPE_P_157_19.jpg,24,1.0,790.7776250839233,1510.2135372161863,1668.0606880187988,2225.386367797852
VAIPE_P_157_19.jpg,89,1.0,1139.101819038391,1482.3318843841553,1929.424687385559,1951.039300918579
VAIPE_P_157_2.jpg,24,1.0,725.3555152416229,1396.0348091125488,1074.3781113624573,2215.032886505127
VAIPE_P_157_2.jpg,89,1.0,1008.23894405365,1998.9024925231931,1658.5436010360718,2319.9409217834477
VAIPE_P_157_2.jpg,89,1.0,655.6653070449829,2281.472911834717,1334.3925304412842,2675.3046226501465
VAIPE_P_157_2.jpg,28,1.0,1360.6862297058103,1412.3834609985352,1651.3132753372192,1706.471019744873
VAIPE_P_157_2.jpg,24,1.0,1120.339093208313,1674.979070663452,1906.862769126892,2109.057083129883
VAIPE_P_157_2.jpg,107,1.0,1004.8547644615172,1429.6157913208008,1290.8282589912417,1724.9487190246582
VAIPE_P_157_20.jpg,107,1.0,458.8034498691559,1383.0544452667236,1147.4932794570925,1685.5308208465576
VAIPE_P_157_20.jpg,24,1.0,1582.847783088684,1680.3639335632324,2194.830668449402,2215.9641494750977
VAIPE_P_157_20.jpg,89,1.0,951.4035444259644,1801.1386470794678,1544.9852743148804,2127.364151000977
VAIPE_P_157_20.jpg,89,1.0,1158.7664880752563,2029.773078918457,1713.7203912734983,2476.355369567871
VAIPE_P_157_20.jpg,107,1.0,538.7476744651794,2101.202991485596,901.30469083786,2466.225872039795
VAIPE_P_157_20.jpg,107,1.0,864.6582913398743,2133.356678009033,1223.2565989494324,2492.905414581299
VAIPE_P_157_21.jpg,24,1.0,1547.7734756469729,793.3399200439453,2215.385204315185,1612.6691665649414
VAIPE_P_157_21.jpg,107,1.0,890.3727750778198,1408.257905960083,1308.28502368927,1739.4570751190186
VAIPE_P_157_21.jpg,89,1.0,806.5036826133728,1953.38716506958,1521.4105625152588,2485.791286468506
VAIPE_P_157_21.jpg,107,1.0,174.57645642757416,1746.7133560180664,641.4653792381287,2208.049015045166
VAIPE_P_157_21.jpg,24,1.0,791.7424736022949,1666.578237533569,1670.00119972229,2025.3965034484863
VAIPE_P_157_21.jpg,89,1.0,919.636091709137,2585.9997482299805,1481.848078250885,3167.773063659668
VAIPE_P_157_3.jpg,24,1.0,1551.9614553451538,1162.394027709961,2182.760058403015,1900.5962104797363
VAIPE_P_157_3.jpg,24,1.0,497.7266070842743,863.8868751525879,1283.2755661010742,1530.3236503601074
VAIPE_P_157_3.jpg,89,1.0,868.6461997032166,1746.0774536132812,1552.0495948791504,2212.8509674072266
VAIPE_P_157_3.jpg,89,1.0,950.7272672653198,2114.7970275878906,1338.3379011154177,2783.379913330078
VAIPE_P_157_3.jpg,28,1.0,775.9164705276489,1610.713394165039,1093.2164497375488,1909.0862045288088
VAIPE_P_157_4.jpg,24,1.0,1485.5320944786072,1218.404628753662,2216.1072635650635,1778.53755569458
VAIPE_P_157_4.jpg,89,1.0,921.5788564682008,1654.06134223938,1514.8873357772827,2163.588718414306
VAIPE_P_157_4.jpg,24,1.0,1332.982117652893,1652.37473487854,1979.8862829208372,2336.5058670043945
VAIPE_P_157_4.jpg,89,1.0,720.4681420326233,1997.2092761993408,1294.2361407279968,2536.6995277404785
VAIPE_P_157_4.jpg,107,1.0,736.3909814357758,1818.1355781555176,1030.056272506714,2101.9686698913574
VAIPE_P_157_4.jpg,28,1.0,1198.3360919952393,2267.676040649414,1495.778540611267,2560.511260986328
VAIPE_P_157_5.jpg,24,1.0,1824.396068572998,1538.4219131469729,2243.27659034729,2313.582378387451
VAIPE_P_157_5.jpg,89,1.0,929.963828086853,1833.8763256073,1594.5070753097534,2165.588710784912
VAIPE_P_157_5.jpg,89,1.0,801.7411737442017,2133.602771759033,1369.842827796936,2698.804172515869
VAIPE_P_157_5.jpg,28,1.0,875.8442616462708,1607.0163402557373,1176.4613556861875,1895.7600116729736
VAIPE_P_157_5.jpg,24,1.0,1489.2225093841553,1607.8048496246338,1943.4082317352293,2396.328758239746
VAIPE_P_157_5.jpg,107,1.0,1211.0932531356812,1594.121171951294,1497.2927742004397,1877.7656078338623
VAIPE_P_157_6.jpg,89,1.0,730.2871384620667,1877.9755325317385,1036.3003907203674,2433.485549926758
VAIPE_P_157_6.jpg,24,1.0,1116.24240732193,1938.1627578735352,1811.0906038284304,2254.2653732299805
VAIPE_P_157_6.jpg,107,1.0,461.9328989982605,2181.0404663085938,821.0013742446899,2531.759147644043
VAIPE_P_157_6.jpg,107,1.0,342.5911138057709,2672.144096374512,725.333705663681,3059.8883514404297
VAIPE_P_157_6.jpg,24,1.0,905.877402305603,2138.021644592285,1276.7781143188477,2824.485740661621
VAIPE_P_157_6.jpg,89,1.0,632.2771482467651,2530.495273590088,1045.7737684249878,3118.9573402404785
VAIPE_P_157_7.jpg,24,1.0,1429.0633120536804,1955.9144325256348,2115.581331253052,2414.666347503662
VAIPE_P_157_7.jpg,107,1.0,592.1577987670898,1679.585397720337,1263.6384744644165,2098.791320800781
VAIPE_P_157_7.jpg,89,1.0,641.8620972633362,1995.3085384368896,954.0029397010804,2591.8360633850098
VAIPE_P_157_7.jpg,89,1.0,1181.8990602493286,2311.987335205078,1794.5227146148682,2680.828514099121
VAIPE_P_157_7.jpg,107,1.0,645.5863981246948,2747.34712600708,1035.1157341003418,3145.595546722412
VAIPE_P_157_7.jpg,107,1.0,218.3144609928131,2927.651412963867,630.9054429531097,3344.3121643066406
VAIPE_P_157_8.jpg,89,1.0,465.3761537075043,1451.721450805664,833.4124660491943,2022.4195861816409
VAIPE_P_157_8.jpg,89,1.0,573.151472568512,2024.5685806274412,1210.0120568275452,2360.2971725463867
VAIPE_P_157_8.jpg,107,1.0,1742.0232753753662,1611.9777488708496,2142.891248703003,1987.334644317627
VAIPE_P_157_8.jpg,107,1.0,1440.1570873260498,2162.0463066101074,1838.3376159667969,2549.026805877685
VAIPE_P_157_8.jpg,28,1.0,545.7099766731262,2500.649196624756,1276.165193080902,2950.578266143799
VAIPE_P_157_8.jpg,28,1.0,928.6460609436036,2261.690963745117,1550.5845680236816,2855.9501724243164
VAIPE_P_157_9.jpg,89,1.0,1263.4555263519287,2573.224021911621,1844.811996459961,3056.5761795043945
VAIPE_P_157_9.jpg,24,1.0,405.6435499191284,1926.5157222747805,1129.8514938354492,2303.994094848633
VAIPE_P_157_9.jpg,89,1.0,1174.7260522842407,1417.6588554382324,1656.9035568237305,1896.691635131836
VAIPE_P_157_9.jpg,107,1.0,1411.1977529525757,1278.5708255767822,1764.1444959640503,1608.3189067840576
VAIPE_P_157_9.jpg,107,1.0,1613.7020273208618,1668.9038715362549,1979.23632144928,2025.0571632385252
VAIPE_P_157_9.jpg,24,1.0,1214.9689593315125,2989.5175552368164,1938.3740043640137,3514.89022064209
VAIPE_P_158_0.jpg,43,1.0,1584.9475860595703,1139.1584873199463,2642.275810241699,1601.3873219490051
VAIPE_P_158_0.jpg,91,1.0,2198.6372470855717,1764.8295164108276,3055.4349422454834,2269.297242164612
VAIPE_P_158_0.jpg,43,1.0,916.5683388710022,1454.7615051269531,1979.851007461548,1992.4142360687256
VAIPE_P_158_0.jpg,7,1.0,776.8920063972473,643.0175006389618,1185.8365535736084,1029.3267667293549
VAIPE_P_158_0.jpg,7,1.0,2438.678026199341,2288.727343082428,2842.404127120972,2687.484562397003
VAIPE_P_158_0.jpg,91,1.0,1476.4010906219482,2104.905366897583,2340.9552574157715,2634.317636489868
VAIPE_P_158_1.jpg,91,1.0,1210.9278738498688,1293.7027215957642,1928.260087966919,1865.2251958847048
VAIPE_P_158_1.jpg,43,1.0,1044.8450446128843,2457.8585624694824,1749.4463324546814,3249.6590614318848
VAIPE_P_158_1.jpg,91,1.0,804.9947619438171,2086.2741470336914,1588.0701541900637,2490.7989501953125
VAIPE_P_158_1.jpg,43,1.0,1601.8304228782654,2107.203722000122,2025.580108165741,3010.25128364563
VAIPE_P_158_1.jpg,7,1.0,1094.9289500713348,1629.895806312561,1443.3766901493073,1968.0410623550413
VAIPE_P_158_1.jpg,7,1.0,1339.335858821869,1796.9294786453247,1680.051863193512,2123.341560363769
VAIPE_P_158_10.jpg,91,1.0,1171.765537261963,1461.0189399719238,1503.0434732437134,1950.439567565918
VAIPE_P_158_10.jpg,91,1.0,1225.6351947784424,1970.703248977661,1662.0378198623655,2379.301425933838
VAIPE_P_158_10.jpg,43,1.0,1424.4642848968506,790.025224685669,2013.748987197876,1264.671335220337
VAIPE_P_158_10.jpg,43,1.0,591.4044671058655,2511.7190895080566,1200.0147986412048,2823.2069664001465
VAIPE_P_158_10.jpg,7,1.0,968.2054810523988,1947.6992511749268,1202.9834246635437,2180.3276596069336
VAIPE_P_158_10.jpg,7,1.0,946.6839337348938,1209.7730827331543,1191.4634613990784,1452.844253540039
VAIPE_P_158_11.jpg,91,1.0,1614.6937322616575,2288.285671234131,2109.130923271179,2621.2596473693848
VAIPE_P_158_11.jpg,91,1.0,917.7291955947876,2093.008117675781,1408.9939041137695,2414.293601989746
VAIPE_P_158_11.jpg,43,1.0,792.6883964538574,2707.6750831604004,1293.3405961990356,3199.095943450928
VAIPE_P_158_11.jpg,7,1.0,550.414897441864,2323.84525680542,788.851713180542,2557.881374359131
VAIPE_P_158_11.jpg,43,1.0,1080.5313863754272,539.1783084869385,1730.3814668655396,899.0282936096191
VAIPE_P_158_11.jpg,7,1.0,559.4932243824005,2514.024055480957,793.0661888122559,2737.896308898926
VAIPE_P_158_12.jpg,43,1.0,1048.6711077690125,1503.5479774475098,1432.1456723213196,2051.623992919922
VAIPE_P_158_12.jpg,91,1.0,1385.452627658844,1771.1066780090332,1712.6989459991455,2226.9201278686523
VAIPE_P_158_12.jpg,91,1.0,899.4206857681274,1747.8208980560305,1172.4989519119265,2207.011287689209
VAIPE_P_158_12.jpg,7,1.0,740.1597576141357,1353.9259815216064,972.4917840957642,1585.563886642456
VAIPE_P_158_12.jpg,107,1.0,927.1675157546996,3239.439216613769,1479.6843338012695,3534.3292236328125
VAIPE_P_158_12.jpg,7,1.0,858.0605335235596,2164.150119781494,1083.7936305999756,2379.278835296631
VAIPE_P_158_13.jpg,91,1.0,1126.1660356521606,1931.1107540130613,1493.3549737930298,2317.8642654418945
VAIPE_P_158_13.jpg,91,1.0,1160.911126613617,2168.417827606201,1529.797516822815,2557.9212684631348
VAIPE_P_158_13.jpg,43,1.0,2439.699417114258,800.40904712677,2854.956304550171,1356.5776176452637
VAIPE_P_158_13.jpg,7,1.0,1110.2779383659365,1863.3609523773196,1316.968930721283,2068.842144012451
VAIPE_P_158_13.jpg,43,1.0,1104.1825218200684,2569.022403717041,1623.9135961532593,2929.1618614196777
VAIPE_P_158_13.jpg,7,1.0,1702.9826889038086,1782.021800994873,1918.171485900879,2001.111328125
VAIPE_P_158_14.jpg,43,1.0,1155.376720905304,1203.7125434875488,1721.5051488876345,1548.5845756530762
VAIPE_P_158_14.jpg,91,1.0,1320.71648311615,2064.725601196289,1771.7313451766968,2310.135383605957
VAIPE_P_158_14.jpg,43,1.0,1120.200575351715,2293.9643325805664,1488.7537837028503,2805.623519897461
VAIPE_P_158_14.jpg,91,1.0,1289.4532642364502,1857.0616493225095,1740.8866539001465,2118.2380142211914
VAIPE_P_158_14.jpg,7,1.0,1733.1055011749268,1716.4992198944092,1948.902442932129,1928.339075088501
VAIPE_P_158_14.jpg,7,1.0,1244.101688861847,1680.7458114624023,1460.3517651557922,1893.2033042907717
VAIPE_P_158_15.jpg,91,1.0,1730.7145586013794,1446.7540340423584,2144.783995628357,1996.9586162567136
VAIPE_P_158_15.jpg,43,1.0,1042.0313529968262,1813.5383834838867,1557.0075788497925,2410.419548034668
VAIPE_P_158_15.jpg,91,1.0,1493.8082885742188,1751.4513816833496,2002.9015159606931,2205.9141998291016
VAIPE_P_158_15.jpg,43,1.0,1714.5250024795532,2212.1482543945312,2032.8648118972776,2911.978317260742
VAIPE_P_158_15.jpg,7,1.0,1572.2942905426023,2244.4396476745605,1804.033493041992,2496.148853302002
VAIPE_P_158_15.jpg,7,1.0,1534.867432594299,2527.48038482666,1778.4476137161255,2785.044891357422
VAIPE_P_158_16.jpg,43,1.0,675.037394285202,1806.0330047607424,1587.8250532150269,2441.916664123535
VAIPE_P_158_16.jpg,91,1.0,872.327241897583,2260.3843116760254,1388.9352207183838,3011.478778839112
VAIPE_P_158_16.jpg,7,1.0,1814.3103103637693,2405.3813552856445,2183.3575687408447,2782.0422592163086
VAIPE_P_158_16.jpg,91,1.0,918.069947719574,980.9111824035645,1706.3510971069336,1590.7461547851562
VAIPE_P_158_16.jpg,43,1.0,804.1175165176392,2823.4321517944336,1724.5765142440796,3516.4186935424805
VAIPE_P_158_16.jpg,7,1.0,1426.8383746147156,2335.524375915528,1773.8463335037231,2693.278839111328
VAIPE_P_158_17.jpg,91,1.0,1158.668164730072,1355.6475563049316,1735.067642211914,1735.2231330871582
VAIPE_P_158_17.jpg,91,1.0,1899.8353986740112,1771.083366394043,2452.562922477722,2225.458225250244
VAIPE_P_158_17.jpg,43,1.0,1258.1960835456848,1536.0001487731934,1956.5967178344729,1968.088623046875
VAIPE_P_158_17.jpg,43,1.0,1602.9637842178345,2275.874279022217,2293.9362745285034,2692.885425567627
VAIPE_P_158_17.jpg,7,1.0,631.1294417381287,1737.5378322601318,911.0223898887634,2006.1794414520264
VAIPE_P_158_17.jpg,7,1.0,919.730089187622,1798.512004852295,1189.5098819732666,2067.8510398864746
VAIPE_P_158_18.jpg,91,1.0,625.3189465999603,1204.724796295166,1429.8321447372437,1720.231601715088
VAIPE_P_158_18.jpg,43,1.0,873.3887915611267,2252.2240447998047,1566.662733078003,3184.6905670166016
VAIPE_P_158_18.jpg,91,1.0,1037.8422918319702,1751.1015872955322,1772.823987007141,2344.3421745300293
VAIPE_P_158_18.jpg,43,1.0,1419.364628791809,796.3507833480835,2298.028904914856,1518.8637084960938
VAIPE_P_158_18.jpg,7,1.0,1626.2142362594604,2445.884925842285,1992.67390537262,2815.5066833496094
VAIPE_P_158_18.jpg,7,1.0,1367.1497955322266,2273.1912803649902,1720.4873085021973,2599.96244430542
VAIPE_P_158_19.jpg,43,1.0,1828.0579147338867,1441.3852729797363,2144.678192138672,2121.6823654174805
VAIPE_P_158_19.jpg,91,1.0,1151.363217830658,1483.161729812622,1553.1617031097412,1989.631559371948
VAIPE_P_158_19.jpg,43,1.0,802.2997512817383,1889.4204540252688,1265.946865081787,2484.510108947754
VAIPE_P_158_19.jpg,91,1.0,1378.2442016601562,1665.749834060669,1896.2007694244385,2037.289752960205
VAIPE_P_158_19.jpg,7,1.0,904.8935379981996,1708.6582260131836,1151.6999144554138,1954.1131896972656
VAIPE_P_158_19.jpg,7,1.0,734.2777054309845,1964.1224040985107,976.3774938583374,2205.731792449951
VAIPE_P_158_2.jpg,91,1.0,1659.7564659118652,2169.991241455078,2029.1195125579836,2567.203857421875
VAIPE_P_158_2.jpg,43,1.0,660.079493522644,1704.1482696533203,1186.34929561615,2021.194164276123
VAIPE_P_158_2.jpg,43,1.0,955.0315947532654,2528.407802581787,1289.682445049286,3050.7874488830566
VAIPE_P_158_2.jpg,7,1.0,577.7999317646027,1974.041376113892,788.948504447937,2179.33415222168
VAIPE_P_158_2.jpg,91,1.0,765.6816501617432,1916.4787502288816,1203.2097215652466,2180.5458755493164
VAIPE_P_158_2.jpg,7,1.0,2573.4326848983765,2184.6922187805176,2799.1124296188354,2404.453456878662
VAIPE_P_158_20.jpg,91,1.0,1040.8821144104004,1570.405569076538,1406.773292541504,1984.2477779388428
VAIPE_P_158_20.jpg,43,1.0,949.9114809036256,1969.3448066711424,1390.5711193084717,2450.750804901123
VAIPE_P_158_20.jpg,43,1.0,1455.3361930847168,1692.140625,1908.2537155151367,2168.892230987549
VAIPE_P_158_20.jpg,91,1.0,1728.871919631958,1862.367925643921,2007.3560771942136,2316.917621612549
VAIPE_P_158_20.jpg,7,1.0,968.1767320632936,1785.9197673797607,1183.5479364395142,1997.3099727630613
VAIPE_P_158_20.jpg,7,1.0,1369.170606136322,1699.3031787872314,1574.1437788009644,1915.655393600464
VAIPE_P_158_21.jpg,91,1.0,1693.49786567688,1026.8993511199951,2169.391508102417,1746.6632480621338
VAIPE_P_158_21.jpg,91,1.0,1507.262094497681,1677.8389492034912,2293.6033630371094,2115.476909637451
VAIPE_P_158_21.jpg,43,1.0,1269.176124572754,2345.6630058288574,2260.5544624328613,2757.7479515075684
VAIPE_P_158_21.jpg,7,1.0,1868.7423305511477,2075.636878967285,2216.834369659424,2416.7367553710938
VAIPE_P_158_21.jpg,7,1.0,1558.583996772766,2086.74137878418,1891.3199300765991,2411.248191833496
VAIPE_P_158_21.jpg,43,1.0,1543.2525844573977,650.4944543838501,2502.207830429077,1100.087007522583
VAIPE_P_158_3.jpg,91,1.0,1531.48118019104,1282.731227874756,2182.545747756958,1984.040496826172
VAIPE_P_158_3.jpg,91,1.0,1338.431447982788,2194.890930175781,2080.7937927246094,2567.0577392578125
VAIPE_P_158_3.jpg,43,1.0,1201.3207597732544,2730.6062622070312,2099.984959602356,3357.64688873291
VAIPE_P_158_3.jpg,43,1.0,632.5313379764557,1435.4596767425537,1338.2636404037476,2162.3512802124023
VAIPE_P_158_3.jpg,7,1.0,1349.4239258766174,2605.3380546569824,1671.779130935669,2934.2413902282715
VAIPE_P_158_3.jpg,7,1.0,1608.224578857422,2512.3309593200684,1937.2013339996336,2815.690532684326
VAIPE_P_158_4.jpg,91,1.0,1304.335687637329,1710.9988803863523,1992.9527435302732,2232.3430824279785
VAIPE_P_158_4.jpg,43,1.0,1551.1681995391846,894.3483066558838,2334.8609561920166,1556.5397243499756
VAIPE_P_158_4.jpg,43,1.0,1427.7506818771362,2158.8516540527344,2074.2976026535034,3012.106269836426
VAIPE_P_158_4.jpg,91,1.0,1541.0543231964111,1533.4859790802002,2246.1705951690674,2015.5716190338132
VAIPE_P_158_4.jpg,7,1.0,1794.6011209487915,2176.3250312805176,2122.634476661682,2498.9818153381348
VAIPE_P_158_4.jpg,7,1.0,1962.203401565552,2422.781913757324,2300.000238418579,2763.626564025879
VAIPE_P_158_5.jpg,43,1.0,906.5802655220032,1464.045484542847,1707.428237915039,2377.464614868164
VAIPE_P_158_5.jpg,7,1.0,1879.407935142517,2220.427722930908,2274.722577095032,2620.811679840088
VAIPE_P_158_5.jpg,91,1.0,986.4308080673218,2099.276538848877,1585.1280555725098,2885.0317726135254
VAIPE_P_158_5.jpg,91,1.0,1182.3390369415283,608.8591289520264,2027.0243511199951,1155.8566818237305
VAIPE_P_158_5.jpg,43,1.0,855.613715171814,2749.004653930664,1842.8098411560056,3464.0007247924805
VAIPE_P_158_5.jpg,7,1.0,1451.3965001106262,2313.1560401916504,1801.050988197327,2679.713161468506
VAIPE_P_158_6.jpg,91,1.0,1373.587586402893,949.7996692657472,1923.206254005432,1778.9380588531494
VAIPE_P_158_6.jpg,43,1.0,717.1205520629883,1819.5805377960205,1563.192847251892,2509.973602294922
VAIPE_P_158_6.jpg,91,1.0,672.7285981178284,2416.2474517822266,1247.4580206871033,3126.264450073242
VAIPE_P_158_6.jpg,7,1.0,1349.088941574097,2461.0502128601074,1687.7257175445557,2800.786960601806
